area_name,gn_number,total,0_4,5_9,10_14,15_19,20_24,25_29,30_34,35_39,40_44,45_49,50_54,55_59,60_64,65_69,70_74,75_79,80_84,85_89,90_94,95_plus,district,gn_name_pop,name_norm,Name,gn_name_boundary,pop_name_count,bnd_name_count,match_status,final_boundary_name,children,working,elderly,p_children,p_working,p_elderly_60plus,dependency_ratio,preschool,primary,junior_secondary,senior_secondary_plus,total_school_age,working_age_15_59,p_preschool,p_primary,p_junior_sec,p_senior_plus,p_school_age,education_dependency_ratio,elderly_65plus,p_elderly,Edu_Count,Health_Count,name_key,n_polygons,dist_hospital_km,dist_school_km,dist_hospital_max,dist_school_max,cluster_kmeans,priority_education,priority_health,priority_dual
Kalagahakivula,139F,531,48,54,31,43,34,51,50,41,34,26,32,21,26,9,18,8,2,2,1,0,Monaragala,Kalagahakivula,kalagahakivula,Kalagahakivula,Kalagahakivula,1,1.0,AUTO_MATCH_OK,,133,332,66,25.04708097928437,62.52354048964218,12.429378531073446,59.93975903614458,48,54,31,43,176,332,9.03954802259887,10.16949152542373,5.83804143126177,8.097928436911488,33.14500941619586,53.01204819277109,40,7.532956685499058,0.0,0.0,kalagahakivula,1.0,2.7794554999460264,2.6444653570934005,2.7794554999460264,2.6444653570934005,1,False,False,False
Madugasmulla,132A,842,79,72,63,65,62,79,72,53,45,46,73,51,31,20,16,10,3,1,1,0,Monaragala,Madugasmulla,madugasmulla,Madugasmulla,Madugasmulla,1,1.0,AUTO_MATCH_OK,,214,546,82,25.415676959619955,64.8456057007126,9.73871733966746,54.21245421245421,79,72,63,65,279,546,9.382422802850355,8.551068883610451,7.4821852731591445,7.719714964370546,33.1353919239905,51.098901098901095,51,6.0570071258907365,0.0,0.0,madugasmulla,1.0,4.00992381971679,3.9148567573464352,4.00992381971679,3.9148567573464352,1,False,False,False
Ranugalla,135B,1179,107,96,104,99,87,84,79,77,69,83,95,78,45,34,11,10,14,3,3,1,Monaragala,Ranugalla,ranugalla,Ranugalla,Ranugalla,1,1.0,AUTO_MATCH_OK,,307,751,121,26.03901611535199,63.6980491942324,10.262934690415607,56.99067909454061,107,96,104,99,406,751,9.0754877014419,8.142493638676845,8.821034775233247,8.396946564885496,34.435962680237495,54.061251664447404,76,6.4461407972858344,0.0,0.0,ranugalla,1.0,7.546837606414481,4.76219027614609,7.546837606414481,4.76219027614609,1,False,False,False
Ethpattiya,136A,563,45,50,45,54,28,24,34,42,45,38,45,24,30,22,13,13,8,3,0,0,Monaragala,Ethpattiya,ethpattiya,Ethpattiya,Ethpattiya,1,1.0,AUTO_MATCH_OK,,140,334,89,24.866785079928952,59.32504440497336,15.808170515097691,68.562874251497,45,50,45,54,194,334,7.992895204262878,8.880994671403197,7.992895204262878,9.591474245115453,34.4582593250444,58.08383233532935,59,10.479573712255773,0.0,0.0,ethpattiya,1.0,5.282550002252828,3.344304432298794,5.282550002252828,3.344304432298794,1,False,False,False
Miyanakadura,136,1453,138,147,131,106,69,106,104,109,84,99,88,90,78,44,27,18,9,4,1,1,Monaragala,Miyanakadura,miyanakadura,Miyanakadura,Miyanakadura,1,1.0,AUTO_MATCH_OK,,416,855,182,28.630419821059878,58.84377150722643,12.525808671713696,69.94152046783626,138,147,131,106,522,855,9.497591190640055,10.116999311768755,9.015829318651067,7.29525120440468,35.92567102546455,61.05263157894737,104,7.157604955264969,0.0,0.0,miyanakadura,1.0,7.043424810993748,1.5978744335108468,7.043424810993748,1.5978744335108468,0,False,False,False
Dewathura,136B,1620,215,152,130,94,107,113,107,90,86,125,103,78,74,69,39,23,5,4,6,0,Monaragala,Dewathura,dewathura,Dewathura,Dewathura,1,1.0,AUTO_MATCH_OK,,497,903,220,30.679012345679013,55.74074074074075,13.580246913580247,79.40199335548172,215,152,130,94,591,903,13.271604938271606,9.382716049382717,8.024691358024691,5.802469135802469,36.48148148148148,65.4485049833887,146,9.012345679012345,1.0,0.0,dewathura,1.0,8.40062813361995,1.2644543434798792,8.40062813361995,1.2644543434798792,0,False,True,True
Naranwatta,138C,534,49,56,41,40,30,42,43,39,38,38,27,18,16,20,13,14,5,2,2,1,Monaragala,Naranwatta,naranwatta,Naranwatta,Naranwatta,1,1.0,AUTO_MATCH_OK,,146,315,73,27.340823970037455,58.98876404494382,13.670411985018728,69.52380952380952,49,56,41,40,186,315,9.176029962546817,10.486891385767791,7.677902621722846,7.490636704119851,34.831460674157306,59.04761904761905,57,10.674157303370785,0.0,0.0,naranwatta,1.0,5.067546882500481,4.948451794331931,5.067546882500481,4.948451794331931,0,False,False,False
Athala,139,907,84,70,76,71,63,74,74,65,54,63,56,59,50,20,11,5,6,6,0,0,Monaragala,Athala,athala,Athala,Athala,1,1.0,AUTO_MATCH_OK,,230,579,98,25.358324145534727,63.836824696802644,10.804851157662625,56.649395509499136,84,70,76,71,301,579,9.26130099228225,7.717750826901875,8.379272326350605,7.82800441014333,33.18632855567806,51.98618307426598,48,5.2921719955898565,0.0,0.0,athala,1.0,5.156142624627349,5.014322569999644,5.156142624627349,5.014322569999644,1,False,False,False
Ettalamulla,139C,453,42,40,33,41,30,46,32,25,31,35,30,24,14,16,6,7,1,0,0,0,Monaragala,Ettalamulla,ettalamulla,,,1,,UNMATCHED,Ettalamulla,115,294,44,25.386313465783665,64.90066225165563,9.713024282560706,54.08163265306123,42,40,33,41,156,294,9.271523178807946,8.830022075055188,7.28476821192053,9.050772626931568,34.437086092715234,53.06122448979592,30,6.622516556291391,0.0,0.0,eththalamulla,1.0,6.216300497139591,6.082234240445962,6.216300497139591,6.082234240445962,1,False,False,False
Muthukeliyawa,139B,1182,103,91,90,121,84,93,85,92,90,67,87,60,43,21,29,13,10,0,1,2,Monaragala,Muthukeliyawa,muthukeliyawa,Muthukeliyawa,Muthukeliyawa,1,1.0,AUTO_MATCH_OK,,284,779,119,24.027072758037225,65.9052453468697,10.067681895093063,51.732991014120664,103,91,90,121,405,779,8.714043993231812,7.698815566835872,7.614213197969544,10.236886632825719,34.263959390862944,51.98973042362003,76,6.429780033840947,0.0,0.0,muthukeliyawa,1.0,7.42114160395713,6.241568550543297,7.42114160395713,6.241568550543297,1,False,False,False
Meegahayaya,139D,486,38,33,49,53,43,26,38,30,33,41,40,25,19,6,6,3,2,1,0,0,Monaragala,Meegahayaya,meegahayaya,Meegahayaya,Meegahayaya,1,1.0,AUTO_MATCH_OK,,120,329,37,24.691358024691358,67.6954732510288,7.613168724279835,47.72036474164133,38,33,49,53,173,329,7.818930041152264,6.790123456790123,10.08230452674897,10.905349794238683,35.59670781893004,52.58358662613982,18,3.7037037037037033,0.0,0.0,meegahayaya,1.0,6.527836264491378,6.3867923503575845,6.527836264491378,6.3867923503575845,1,False,False,False
Bogahapelessa,138,519,41,53,36,44,47,44,41,33,33,38,40,31,9,13,10,3,2,1,0,0,Monaragala,Bogahapelessa,bogahapelessa,Bogahapelessa,Bogahapelessa,1,1.0,AUTO_MATCH_OK,,130,351,38,25.048169556840076,67.63005780346822,7.321772639691715,47.863247863247864,41,53,36,44,174,351,7.89980732177264,10.211946050096339,6.9364161849710975,8.477842003853564,33.52601156069364,49.572649572649574,29,5.5876685934489405,0.0,0.0,bogahapelessa,1.0,7.219520660390932,7.090451722601807,7.219520660390932,7.090451722601807,1,False,False,False
Dambagahawela,137A,553,41,46,41,43,42,43,32,42,38,42,36,38,26,18,13,6,4,1,0,1,Monaragala,Dambagahawela,dambagahawela,Dambagahawela,Dambagahawela,1,1.0,AUTO_MATCH_OK,,128,356,69,23.146473779385172,64.376130198915,12.47739602169982,55.33707865168539,41,46,41,43,171,356,7.414104882459313,8.318264014466546,7.414104882459313,7.775768535262206,30.92224231464738,48.03370786516854,43,7.775768535262206,0.0,0.0,dambagahawela,1.0,10.34228952155871,2.676604041567189,10.34228952155871,2.676604041567189,1,False,False,False
Hingurukaduwa,137,827,102,80,59,56,49,73,80,65,48,44,43,49,42,17,9,5,2,3,0,1,Monaragala,Hingurukaduwa,hingurukaduwa,Hingurukaduwa,Hingurukaduwa,1,1.0,AUTO_MATCH_OK,,241,507,79,29.14147521160822,61.305925030229744,9.552599758162032,63.116370808678504,102,80,59,56,297,507,12.333736396614269,9.673518742442564,7.134220072551391,6.771463119709795,35.91293833131802,58.57988165680473,37,4.474002418379685,0.0,0.0,hingurukaduwa,1.0,11.08685409943842,5.1177525872358505,11.08685409943842,5.1177525872358505,0,False,False,False
Keliwessa,137B,818,95,60,49,49,52,69,75,63,49,55,51,49,38,31,14,8,6,2,2,1,Monaragala,Keliwessa,keliwessa,Keliwessa,Keliwessa,1,1.0,AUTO_MATCH_OK,,204,512,102,24.938875305623473,62.59168704156479,12.469437652811736,59.765625,95,60,49,49,253,512,11.613691931540341,7.334963325183375,5.990220048899755,5.990220048899755,30.929095354523227,49.4140625,64,7.823960880195599,0.0,0.0,keliwessa,1.0,10.031670751025167,6.087676753633431,10.031670751025167,6.087676753633431,1,False,False,False
Moratuwagama,138A,469,48,45,34,28,23,35,35,40,28,30,37,27,19,17,12,8,2,1,0,0,Monaragala,Moratuwagama,moratuwagama,Moratuwagama,Moratuwagama,1,1.0,AUTO_MATCH_OK,,127,283,59,27.078891257995735,60.3411513859275,12.57995735607676,65.7243816254417,48,45,34,28,155,283,10.23454157782516,9.594882729211088,7.249466950959488,5.970149253731343,33.04904051172708,54.77031802120141,40,8.528784648187633,0.0,0.0,moratuwagama,1.0,8.724254752343823,7.646797181456974,8.724254752343823,7.646797181456974,0,False,True,True
Lunugala Colony,138B,1438,122,130,93,115,110,128,114,111,100,89,106,74,50,41,25,17,4,6,1,2,Monaragala,Lunugala Colony,lunugala colony,Lunugala Colony,Lunugala Colony,1,1.0,AUTO_MATCH_OK,,345,947,146,23.99165507649513,65.85535465924896,10.15299026425591,51.8479408658923,122,130,93,115,460,947,8.484005563282336,9.040333796940194,6.4673157162726005,7.99721835883171,31.98887343532684,48.57444561774023,96,6.675938803894297,0.0,0.0,lunugalacolony,1.0,6.025738811753416,5.3641437346791205,6.025738811753416,5.3641437346791205,1,False,False,False
Katugahagalge,139G,1603,154,123,109,153,123,145,141,106,83,113,93,93,60,39,27,16,15,8,1,1,Monaragala,Katugahagalge,katugahagalge,Katugahagalge,Katugahagalge,1,1.0,AUTO_MATCH_OK,,386,1050,167,24.079850280723644,65.50218340611353,10.41796631316282,52.666666666666664,154,123,109,153,539,1050,9.606986899563319,7.673112913287586,6.799750467872738,9.544603867747972,33.624454148471614,51.33333333333333,107,6.674984404242046,0.0,0.0,katugahagalge,1.0,5.158298192469025,4.007907399804207,5.158298192469025,4.007907399804207,1,False,False,False
Kurugama,153,1678,165,140,134,135,132,163,166,103,120,104,92,79,70,35,15,14,6,2,1,2,Monaragala,Kurugama,kurugama,Kurugama,Kurugama,1,1.0,AUTO_MATCH_OK,,439,1094,145,26.162097735399286,65.19666269368297,8.64123957091776,53.38208409506399,165,140,134,135,574,1094,9.833134684147796,8.34326579261025,7.985697258641239,8.045292014302742,34.207389749702024,52.46800731261426,75,4.469606674612634,0.0,0.0,kurugama,1.0,5.768624243682833,7.061850285689543,5.768624243682833,7.061850285689543,1,False,False,False
Randeniya,153A,1700,190,137,135,115,92,105,170,152,116,104,106,94,77,42,25,29,3,5,0,3,Monaragala,Randeniya,randeniya,Randeniya,Randeniya,1,1.0,AUTO_MATCH_OK,,462,1054,184,27.176470588235297,62.0,10.823529411764705,61.29032258064516,190,137,135,115,577,1054,11.176470588235295,8.058823529411764,7.941176470588235,6.764705882352941,33.94117647058824,54.743833017077804,107,6.294117647058823,0.0,0.0,randeniya,1.0,8.047980720256714,7.023207404466459,8.047980720256714,7.023207404466459,0,False,False,False
Siyambalagunaya,153B,1556,165,127,119,125,124,111,129,130,118,89,86,71,55,41,28,19,10,7,0,2,Monaragala,Siyambalagunaya,siyambalagunaya,Siyambalagunaya,Siyambalagunaya,1,1.0,AUTO_MATCH_OK,,411,983,162,26.413881748071976,63.17480719794345,10.411311053984576,58.290946083418106,165,127,119,125,536,983,10.604113110539846,8.161953727506427,7.647814910025708,8.033419023136247,34.447300771208226,54.526958290946084,107,6.876606683804627,0.0,0.0,siyambalagunaya,1.0,8.60495508159369,6.364381493726039,8.60495508159369,6.364381493726039,1,False,False,False
Sudupanawela,152C,2421,223,209,175,183,185,205,227,184,161,164,130,133,109,53,28,25,19,6,0,2,Monaragala,Sudupanawela,sudupanawela,Sudupanawela,Sudupanawela,1,1.0,AUTO_MATCH_OK,,607,1572,242,25.072284180090872,64.93184634448575,9.995869475423378,54.007633587786266,223,209,175,183,790,1572,9.211069805865344,8.632796365138374,7.228418009087154,7.558859975216853,32.63114415530772,50.25445292620865,133,5.493597686906237,0.0,0.0,sudupanawela,1.0,4.056861504828276,5.783407512405204,4.056861504828276,5.783407512405204,1,False,False,False
Kotikambokka,152,1844,150,151,157,156,150,145,162,139,121,120,114,107,79,39,26,18,3,4,2,1,Monaragala,Kotikambokka,kotikambokka,Kotikambokka,Kotikambokka,1,1.0,AUTO_MATCH_OK,,458,1214,172,24.837310195227765,65.8351409978308,9.327548806941431,51.894563426688634,150,151,157,156,614,1214,8.134490238611713,8.188720173535792,8.51409978308026,8.459869848156181,33.29718004338395,50.57660626029654,93,5.043383947939263,0.0,0.0,kotikambokka,1.0,4.138342688331502,7.014225041896995,4.138342688331502,7.014225041896995,1,False,False,False
Galbokka,152A,1036,99,84,67,77,83,98,104,85,67,51,68,51,47,31,14,9,1,0,0,0,Monaragala,Galbokka,galbokka,,,2,,UNMATCHED,Galbokka,250,684,102,24.13127413127413,66.02316602316603,9.845559845559846,51.461988304093566,99,84,67,77,327,684,9.555984555984557,8.108108108108109,6.467181467181467,7.4324324324324325,31.56370656370656,47.80701754385965,55,5.308880308880308,0.0,0.0,galbokka,2.0,3.1245307408063496,4.8625968672371,3.2442752708110905,6.121263659888345,1,False,False,False
Dimbulamuraya,152B,1859,163,159,152,131,130,178,167,114,114,122,132,110,80,40,30,21,7,7,1,1,Monaragala,Dimbulamuraya,dimbulamuraya,,,1,,UNMATCHED,Dimbulamuraya,474,1198,187,25.49757934373319,64.44324905863368,10.059171597633137,55.17529215358932,163,159,152,131,605,1198,8.768154922001075,8.5529854760624,8.176438945669714,7.046799354491662,32.544378698224854,50.5008347245409,107,5.755782678859602,0.0,0.0,dimbulamure,1.0,2.410263994652025,4.944946613657285,2.410263994652025,4.944946613657285,1,False,False,False
Wellawaya,151,4062,381,359,334,376,365,352,347,291,269,277,224,179,124,79,49,33,13,4,3,3,Monaragala,Wellawaya,wellawaya,Wellawaya,Wellawaya,1,1.0,AUTO_MATCH_OK,,1074,2680,308,26.440177252584935,65.97735105859182,7.58247168882324,51.56716417910447,381,359,334,376,1450,2680,9.379615952732644,8.838010832102412,8.222550467749876,9.256523879862137,35.696701132447075,54.1044776119403,184,4.529788281634663,0.0,0.0,wellawaya,1.0,1.1075840689029104,1.96510370113656,1.1075840689029104,1.96510370113656,1,False,False,False
Yalabowa,151C,1783,196,188,154,123,153,160,159,133,110,107,92,78,56,36,18,15,3,2,0,0,Monaragala,Yalabowa,yalabowa,Yalabowa,Yalabowa,1,1.0,AUTO_MATCH_OK,,538,1115,130,30.173864273696015,62.5350532809871,7.291082445316882,59.91031390134529,196,188,154,123,661,1115,10.992708917554683,10.544026920919798,8.637128435221536,6.898485698261357,37.07234997195737,59.28251121076234,74,4.150308468872686,1.0,0.0,yalabowa,1.0,2.147375331878024,1.1841797695582783,2.147375331878024,1.1841797695582783,0,False,False,False
Nugayaya,151D,1547,164,135,120,127,119,140,132,95,87,104,98,72,56,36,20,21,18,3,0,0,Monaragala,Nugayaya,nugayaya,Nugayaya,Nugayaya,1,1.0,AUTO_MATCH_OK,,419,974,154,27.084680025856496,62.96056884292178,9.95475113122172,58.82956878850103,164,135,120,127,546,974,10.601163542340013,8.726567550096961,7.756948933419522,8.209437621202326,35.294117647058826,56.05749486652978,98,6.334841628959276,0.0,0.0,nugayaya,1.0,3.756640581489237,0.820565120813109,3.756640581489237,0.820565120813109,1,False,False,False
Warunagama,151B,5189,473,454,410,433,406,492,502,355,303,341,324,278,181,96,54,47,21,16,2,1,Monaragala,Warunagama,warunagama,Warunagama,Warunagama,1,1.0,AUTO_MATCH_OK,,1337,3434,418,25.766043553671224,66.1784544228175,8.055502023511274,51.10658124635993,473,454,410,433,1770,3434,9.115436500289073,8.749277317402198,7.9013297359799575,8.344575062632492,34.11061861630372,51.54338963308096,237,4.567354018115244,0.0,0.0,warunagama,1.0,4.60055718957554,3.005136926148147,4.60055718957554,3.005136926148147,1,False,False,False
Anapallama,151A,2125,208,192,194,191,182,188,193,140,147,130,128,89,57,34,26,12,7,4,0,3,Monaragala,Anapallama,anapallama,Anapallama,Anapallama,1,1.0,AUTO_MATCH_OK,,594,1388,143,27.952941176470585,65.31764705882352,6.729411764705882,53.09798270893372,208,192,194,191,785,1388,9.788235294117648,9.035294117647059,9.129411764705882,8.988235294117647,36.94117647058823,56.556195965417864,86,4.047058823529412,0.0,0.0,anapallama,1.0,6.613515002390559,6.470837944888566,6.613515002390559,6.470837944888566,1,False,False,False
Pubuduwewa,150F,2165,208,196,169,178,214,213,179,137,135,140,156,93,69,33,21,11,6,4,0,3,Monaragala,Pubuduwewa,pubuduwewa,Pubuduwewa,Pubuduwewa,1,1.0,AUTO_MATCH_OK,,573,1445,147,26.46651270207852,66.74364896073904,6.789838337182448,49.82698961937716,208,196,169,178,751,1445,9.607390300230948,9.053117782909931,7.806004618937644,8.221709006928407,34.688221709006925,51.97231833910034,78,3.602771362586605,0.0,0.0,pubuduwewa,1.0,10.812540769330708,6.375284883185646,10.812540769330708,6.375284883185646,1,False,False,False
Neluwagala,151G,1843,211,169,130,120,183,170,156,125,105,117,103,87,62,44,31,12,10,5,2,1,Monaragala,Neluwagala,neluwagala,Neluwagala,Neluwagala,1,1.0,AUTO_MATCH_OK,,510,1166,167,27.672273467173085,63.26641345632121,9.061313076505698,58.061749571183526,211,169,130,120,630,1166,11.44872490504612,9.169831795984807,7.053716766142159,6.511123168746609,34.18339663591969,54.03087478559176,105,5.697232772653283,0.0,0.0,neluwagala,1.0,8.184884282205806,5.276644352574103,8.184884282205806,5.276644352574103,0,False,False,False
Buduruwagala,151E,1875,189,184,133,157,156,174,155,125,111,145,112,73,55,38,28,15,13,7,4,1,Monaragala,Buduruwagala,buduruwagala,Buduruwagala,Buduruwagala,1,1.0,AUTO_MATCH_OK,,506,1208,161,26.986666666666665,64.42666666666666,8.586666666666666,55.215231788079464,189,184,133,157,663,1208,10.08,9.813333333333334,7.093333333333334,8.373333333333335,35.36,54.884105960264904,106,5.653333333333333,0.0,0.0,buduruwagala,1.0,4.725266437187639,2.2605221194702505,4.725266437187639,2.2605221194702505,1,False,False,False
Andawelayaya,151F,2121,211,188,184,174,139,200,175,152,140,138,110,111,79,54,33,20,7,2,4,0,Monaragala,Andawelayaya,andawelayaya,Andawelayaya,Andawelayaya,1,1.0,AUTO_MATCH_OK,,583,1339,199,27.487034417727486,63.130598774163126,9.382366808109383,58.40179238237491,211,188,184,174,757,1339,9.948137670909949,8.863743517208864,8.675153229608675,8.203677510608204,35.69071192833569,56.53472740851382,120,5.657708628005658,0.0,0.0,andawelayaya,1.0,6.969006793870915,4.718393277196028,6.969006793870915,4.718393277196028,1,False,False,False
Siripuragama,150I,1640,190,162,122,115,126,171,158,117,81,74,75,87,75,39,27,12,3,4,0,2,Monaragala,Siripuragama,siripuragama,Siripuragama,Siripuragama,1,1.0,AUTO_MATCH_OK,,474,1004,162,28.90243902439024,61.21951219512195,9.878048780487806,63.34661354581673,190,162,122,115,589,1004,11.585365853658537,9.878048780487806,7.439024390243902,7.01219512195122,35.91463414634146,58.66533864541833,87,5.304878048780488,0.0,0.0,siripuragama,1.0,12.413987943605228,4.933638392858149,12.413987943605228,4.933638392858149,0,False,False,False
Veherayaya Colony,150H,2444,237,217,181,191,160,205,202,167,161,132,146,155,93,62,36,34,42,14,9,0,Monaragala,Veherayaya Colony,veherayaya colony,Veherayaya Colony,Veherayaya Colony,1,1.0,AUTO_MATCH_OK,,635,1519,290,25.981996726677576,62.15220949263502,11.865793780687397,60.8953258722844,237,217,181,191,826,1519,9.697217675941081,8.878887070376432,7.405891980360066,7.815057283142389,33.797054009819966,54.377880184331794,197,8.060556464811784,0.0,0.0,veherayayacolony,1.0,10.930275025712602,2.4996955193133954,10.930275025712602,2.4996955193133954,1,False,False,False
Veherayaya,150C,2033,202,183,181,129,143,179,169,177,139,105,100,94,82,54,39,30,16,8,1,2,Monaragala,Veherayaya,veherayaya,Veherayaya,Veherayaya,1,1.0,AUTO_MATCH_OK,,566,1235,232,27.840629611411703,60.747663551401864,11.411706837186424,64.61538461538461,202,183,181,129,695,1235,9.936055090998524,9.001475651746189,8.903098868666994,6.345302508607968,34.18593212001967,56.2753036437247,150,7.378258730939498,0.0,0.0,veherayaya,1.0,11.070439942135213,1.7760453414669597,11.070439942135213,1.7760453414669597,0,False,False,False
Randenigodayaya,150E,1419,169,127,107,92,106,133,147,112,81,65,84,69,60,28,13,14,8,2,1,1,Monaragala,Randenigodayaya,randenigodayaya,Randenigodayaya,Randenigodayaya,1,1.0,AUTO_MATCH_OK,,403,889,127,28.400281888653982,62.64975334742776,8.949964763918253,59.617547806524186,169,127,107,92,495,889,11.909795630725863,8.949964763918253,7.540521494009866,6.483439041578576,34.883720930232556,55.68053993250843,67,4.721634954193093,0.0,0.0,randenigodayaya,1.0,10.882055029544262,2.0592322966764622,10.882055029544262,2.0592322966764622,0,False,False,False
